WORD_TOKENIZE,POS,TAG,BOUNDARY,SENTENCE
ไข่เค็ม,NCMN,I-FOOD,None,Sentence: 323
ของ,RPRE,O,None,Sentence: 323
โต๊ะ,NCMN,O,None,Sentence: 323
4,NCNM,B-TABLE,None,Sentence: 323
ไป,XVAE,O,None,Sentence: 323
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 323
ให้,JSBR,O,None,Sentence: 323
หรือยัง,NCMN,B-QUESTION,END,Sentence: 323
เสิร์ฟ,NCMN,B-COMMAND_2,START,Sentence: 324
ไป,XVAE,O,None,Sentence: 324
ยัง,RPRE,B-QUESTION,None,Sentence: 324
อะ,NCMN,O,None,Sentence: 324
หมึก,NCMN,B-FOOD,None,Sentence: 324
ผัด,NCMN,I-FOOD,None,Sentence: 324
ซอส,NCMN,I-FOOD,None,Sentence: 324
ไข่เค็ม,NCMN,I-FOOD,None,Sentence: 324
โต๊ะ,NCMN,O,None,Sentence: 324
6,NCNM,B-TABLE,END,Sentence: 324
โต๊ะ,NCMN,O,START,Sentence: 325
4,NCNM,B-TABLE,None,Sentence: 325
ที่,PREL,O,None,Sentence: 325
สั่ง,VACT,O,None,Sentence: 325
หมึก,NCMN,B-FOOD,None,Sentence: 325
ผัด,NCMN,I-FOOD,None,Sentence: 325
ซอส,NCMN,I-FOOD,None,Sentence: 325
ไข่เค็ม,NCMN,I-FOOD,None,Sentence: 325
มี,VSTA,O,None,Sentence: 325
คน,NCMN,O,None,Sentence: 325
เอา,VACT,O,None,Sentence: 325
ไป,XVAE,O,None,Sentence: 325
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 325
ให้,JSBR,O,None,Sentence: 325
รึ,NCMN,B-QUESTION,None,Sentence: 325
ยัง,XVBM,I-QUESTION,END,Sentence: 325
มี,VSTA,O,START,Sentence: 326
ใคร,PNTR,O,None,Sentence: 326
เอา,VACT,O,None,Sentence: 326
หมึก,NCMN,B-FOOD,None,Sentence: 326
ผัด,NCMN,I-FOOD,None,Sentence: 326
ซอส,NCMN,I-FOOD,None,Sentence: 326
ไข่เค็ม,NCMN,I-FOOD,None,Sentence: 326
ของ,RPRE,O,None,Sentence: 326
โต๊ะ,NCMN,O,None,Sentence: 326
3,DCNM,B-TABLE,None,Sentence: 326
ไป,XVAE,O,None,Sentence: 326
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 326
ให้,JSBR,O,None,Sentence: 326
แล้ว,ADVN,O,None,Sentence: 326
หรือยัง,EITT,B-QUESTION,END,Sentence: 326
โต๊ะ,NCMN,O,START,Sentence: 327
5,NCNM,B-TABLE,None,Sentence: 327
หมึก,NCMN,B-FOOD,None,Sentence: 327
ผัด,NCMN,I-FOOD,None,Sentence: 327
ซอส,NCMN,I-FOOD,None,Sentence: 327
ไข่เค็ม,NCMN,I-FOOD,None,Sentence: 327
มี,VSTA,O,None,Sentence: 327
ใคร,PNTR,O,None,Sentence: 327
เอา,VACT,O,None,Sentence: 327
ไป,XVAE,O,None,Sentence: 327
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 327
ให้,JSBR,O,None,Sentence: 327
ยัง,XVBM,B-QUESTION,END,Sentence: 327
มี,VSTA,O,START,Sentence: 328
โต๊ะ,NCMN,O,None,Sentence: 328
2,NCNM,B-TABLE,None,Sentence: 328
กับ,RPRE,O,None,Sentence: 328
โต๊ะ,NCMN,O,None,Sentence: 328
3,NCNM,B-TABLE,None,Sentence: 328
หมึก,NCMN,B-FOOD,None,Sentence: 328
ผัด,NCMN,I-FOOD,None,Sentence: 328
ซอส,NCMN,I-FOOD,None,Sentence: 328
ไข่เค็ม,NCMN,I-FOOD,None,Sentence: 328
มี,VSTA,O,None,Sentence: 328
ใคร,PNTR,O,None,Sentence: 328
เอา,VACT,O,None,Sentence: 328
ไป,XVAE,O,None,Sentence: 328
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 328
ให้,JSBR,O,None,Sentence: 328
ผม,PPRS,O,None,Sentence: 328
แล้ว,XVAE,B-QUESTION,None,Sentence: 328
ยัง,XVBM,I-QUESTION,END,Sentence: 328
เอา,VACT,O,START,Sentence: 329
ไป,XVAE,O,None,Sentence: 329
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 329
ให้,JSBR,O,None,Sentence: 329
ผม,PPRS,O,None,Sentence: 329
แล้ว,XVAE,O,None,Sentence: 329
หรือยัง,EITT,B-QUESTION,None,Sentence: 329
หมึก,NCMN,B-FOOD,None,Sentence: 329
ผัด,NCMN,I-FOOD,None,Sentence: 329
ซอส,NCMN,I-FOOD,None,Sentence: 329
ไข่เค็ม,NCMN,I-FOOD,None,Sentence: 329
โต๊ะ,NCMN,O,None,Sentence: 329
2,NCNM,B-TABLE,END,Sentence: 329
เสิร์ฟ,VACT,B-COMMAND_2,START,Sentence: 330
ไป,XVAE,O,None,Sentence: 330
แล้ว,ADVN,O,None,Sentence: 330
หรือ,JCRG,B-QUESTION,None,Sentence: 330
ของ,RPRE,O,None,Sentence: 330
โต๊ะ,NCMN,O,None,Sentence: 330
5,NCNM,B-TABLE,None,Sentence: 330
กับ,RPRE,O,None,Sentence: 330
โต๊ะ,NCMN,O,None,Sentence: 330
6,NCNM,B-TABLE,None,Sentence: 330
ที่,PREL,O,None,Sentence: 330
สั่ง,VACT,O,None,Sentence: 330
หมึก,NCMN,B-FOOD,None,Sentence: 330
ผัด,NCMN,I-FOOD,None,Sentence: 330
ซอส,NCMN,I-FOOD,None,Sentence: 330
ไข่เค็ม,NCMN,I-FOOD,END,Sentence: 330
โต๊ะ,NCMN,O,START,Sentence: 331
2,NCNM,B-TABLE,None,Sentence: 331
กับ,RPRE,O,None,Sentence: 331
โต๊ะ,NCMN,O,None,Sentence: 331
3,NCNM,B-TABLE,None,Sentence: 331
เป็น,VSTA,O,None,Sentence: 331
ไข่เจียว,NCMN,B-FOOD,None,Sentence: 331
ปู,NCMN,I-FOOD,None,Sentence: 331
เอา,VACT,O,None,Sentence: 331
ไป,XVAE,O,None,Sentence: 331
เสิร์ฟ,ADVN,B-COMMAND_2,None,Sentence: 331
แล้ว,XVAE,O,None,Sentence: 331
ค่ะ,ADVN,O,END,Sentence: 331
ไข่เจียว,NCMN,B-FOOD,START,Sentence: 332
ปู,NCMN,I-FOOD,None,Sentence: 332
โต๊ะ,NCMN,O,None,Sentence: 332
5,NCNM,B-TABLE,None,Sentence: 332
ผม,PPRS,O,None,Sentence: 332
เอา,VACT,O,None,Sentence: 332
ไป,XVAE,O,None,Sentence: 332
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 332
ให้,JSBR,O,None,Sentence: 332
แล้ว,JSBR,O,None,Sentence: 332
นะ,VACT,O,None,Sentence: 332
ครับ,NCMN,O,END,Sentence: 332
ผม,PPRS,O,START,Sentence: 333
เอา,VACT,O,None,Sentence: 333
ไข่เจียว,NCMN,B-FOOD,None,Sentence: 333
ปู,NCMN,I-FOOD,None,Sentence: 333
ของ,RPRE,O,None,Sentence: 333
โต๊ะ,NCMN,O,None,Sentence: 333
6,NCNM,B-TABLE,None,Sentence: 333
ไป,XVAE,O,None,Sentence: 333
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 333
ให้,JSBR,O,None,Sentence: 333
แล้ว,ADVN,O,None,Sentence: 333
นะ,VACT,O,END,Sentence: 333
เชฟ,NCMN,O,START,Sentence: 334
ครับ,NCMN,O,None,Sentence: 334
ไข่เจียว,NCMN,B-FOOD,None,Sentence: 334
ปู,NCMN,I-FOOD,None,Sentence: 334
โต๊ะ,NCMN,O,None,Sentence: 334
4,NCNM,B-TABLE,None,Sentence: 334
ผม,PPRS,O,None,Sentence: 334
เอา,VACT,O,None,Sentence: 334
ไป,XVAE,O,None,Sentence: 334
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 334
ให้,JSBR,O,None,Sentence: 334
แล้ว,ADVN,O,None,Sentence: 334
ครับ,VACT,O,END,Sentence: 334
เอา,VACT,O,START,Sentence: 335
ไป,XVAE,O,None,Sentence: 335
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 335
มา,XVAE,O,None,Sentence: 335
ให้,VACT,O,None,Sentence: 335
แล้ว,ADVN,O,None,Sentence: 335
ครับ,VACT,O,None,Sentence: 335
ไข่เจียว,NCMN,B-FOOD,None,Sentence: 335
ปู,NCMN,I-FOOD,None,Sentence: 335
ของ,RPRE,O,None,Sentence: 335
โต๊ะ,NCMN,O,None,Sentence: 335
2,NCNM,B-TABLE,END,Sentence: 335
ผม,PPRS,O,START,Sentence: 336
เป็น,VSTA,O,None,Sentence: 336
คน,NCMN,O,None,Sentence: 336
เอา,VACT,O,None,Sentence: 336
ไข่เจียว,NCMN,B-FOOD,None,Sentence: 336
ปู,NCMN,I-FOOD,None,Sentence: 336
โต๊ะ,NCMN,O,None,Sentence: 336
5,NCNM,B-TABLE,None,Sentence: 336
กับ,RPRE,O,None,Sentence: 336
โต๊ะ,NCMN,O,None,Sentence: 336
6,NCNM,B-TABLE,None,Sentence: 336
ไป,XVAE,O,None,Sentence: 336
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 336
มา,XVAE,O,None,Sentence: 336
ให้,VACT,O,None,Sentence: 336
แล้ว,ADVN,O,None,Sentence: 336
ครับ,VACT,O,END,Sentence: 336
ไข่เจียว,NCMN,B-FOOD,START,Sentence: 337
ปู,NCMN,I-FOOD,None,Sentence: 337
โต๊ะ,NCMN,O,None,Sentence: 337
1,DCNM,B-TABLE,None,Sentence: 337
มี,VSTA,O,None,Sentence: 337
คน,CNIT,O,None,Sentence: 337
เอา,VACT,O,None,Sentence: 337
ไป,XVAE,O,None,Sentence: 337
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 337
ให้,JSBR,O,None,Sentence: 337
แล้ว,ADVN,O,None,Sentence: 337
ครับ,VACT,O,END,Sentence: 337
ผม,PPRS,O,START,Sentence: 338
ให้,JSBR,O,None,Sentence: 338
พี่,NCMN,O,None,Sentence: 338
ผู้หญิง,NCMN,O,None,Sentence: 338
คน,CNIT,O,None,Sentence: 338
นั้น,DDAC,O,None,Sentence: 338
เอา,VACT,O,None,Sentence: 338
ไป,XVAE,O,None,Sentence: 338
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 338
ให้,JSBR,O,None,Sentence: 338
แล้ว,ADVN,O,None,Sentence: 338
ครับ,VACT,O,None,Sentence: 338
ไข่เจียว,NCMN,B-FOOD,None,Sentence: 338
ปู,NCMN,I-FOOD,None,Sentence: 338
ของ,RPRE,O,None,Sentence: 338
โต๊ะ,NCMN,O,None,Sentence: 338
2,NCNM,B-TABLE,END,Sentence: 338
เออ,NCMN,O,START,Sentence: 339
เชฟ,NCMN,O,None,Sentence: 339
ค่ะ,NCMN,O,None,Sentence: 339
มี,VSTA,O,None,Sentence: 339
คน,NCMN,O,None,Sentence: 339
เอา,VACT,O,None,Sentence: 339
ไป,XVAE,O,None,Sentence: 339
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 339
ให้,JSBR,O,None,Sentence: 339
แล้ว,JSBR,O,None,Sentence: 339
ไข่เจียว,VACT,B-FOOD,None,Sentence: 339
ปู,NCMN,I-FOOD,None,Sentence: 339
ของ,RPRE,O,None,Sentence: 339
โต๊ะ,NCMN,O,None,Sentence: 339
2,DCNM,B-TABLE,None,Sentence: 339
ที่,PREL,O,None,Sentence: 339
สั่ง,VACT,O,END,Sentence: 339
เสิร์ฟ,VACT,B-COMMAND_2,START,Sentence: 340
เรียบร้อย,ADVN,O,None,Sentence: 340
แล้ว,XVAE,O,None,Sentence: 340
ค่ะ,VACT,O,None,Sentence: 340
ไข่เจียว,NCMN,B-FOOD,None,Sentence: 340
ปู,NCMN,I-FOOD,None,Sentence: 340
ของ,RPRE,O,None,Sentence: 340
โต๊ะ,NCMN,O,None,Sentence: 340
5,NCNM,B-TABLE,END,Sentence: 340
เสิร์ฟ,NCMN,B-COMMAND_2,START,Sentence: 341
โต๊ะ,NCMN,O,None,Sentence: 341
2,NCNM,B-TABLE,None,Sentence: 341
กับ,RPRE,O,None,Sentence: 341
โต๊ะ,NCMN,O,None,Sentence: 341
3,NCNM,B-TABLE,None,Sentence: 341
เสร็จ,VSTA,O,None,Sentence: 341
แล้ว,XVAE,O,None,Sentence: 341
ค่ะ,VACT,O,None,Sentence: 341
เป็น,VSTA,O,None,Sentence: 341
ไข่เจียว,NCMN,B-FOOD,None,Sentence: 341
ปู,NCMN,I-FOOD,END,Sentence: 341
โต๊ะ,NCMN,O,START,Sentence: 342
5,NCNM,B-TABLE,None,Sentence: 342
เสิร์ฟ,CNIT,B-COMMAND_2,None,Sentence: 342
แล้ว,ADVN,O,None,Sentence: 342
ครับ,VACT,O,None,Sentence: 342
ไข่เจียว,NCMN,B-FOOD,None,Sentence: 342
ปู,NCMN,I-FOOD,END,Sentence: 342
พี่,NCMN,O,START,Sentence: 343
ครับผม,NCMN,O,None,Sentence: 343
เอา,VACT,O,None,Sentence: 343
ไป,XVAE,O,None,Sentence: 343
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 343
ให้,JSBR,O,None,Sentence: 343
แล้ว,JSBR,O,None,Sentence: 343
นะ,VACT,O,None,Sentence: 343
ครับ,NCMN,O,None,Sentence: 343
ไข่เจียว,NCMN,B-FOOD,None,Sentence: 343
ปู,NCMN,I-FOOD,None,Sentence: 343
ของ,RPRE,O,None,Sentence: 343
โต๊ะ,NCMN,O,None,Sentence: 343
1,NCNM,B-TABLE,END,Sentence: 343
ทำการ,VACT,O,START,Sentence: 344
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 344
เรียบร้อย,ADVN,O,None,Sentence: 344
แล้ว,XVAE,O,None,Sentence: 344
ครับ,VACT,O,None,Sentence: 344
สำหรับ,RPRE,O,None,Sentence: 344
ไข่เจียว,NCMN,B-FOOD,None,Sentence: 344
ปู,NCMN,I-FOOD,None,Sentence: 344
ของ,RPRE,O,None,Sentence: 344
โต๊ะ,NCMN,O,None,Sentence: 344
2,NCNM,B-TABLE,None,Sentence: 344
และ,JCRG,O,None,Sentence: 344
โต๊ะ,NCMN,O,None,Sentence: 344
3,NCNM,B-TABLE,END,Sentence: 344
ไข่เจียว,NCMN,B-FOOD,START,Sentence: 345
ปู,NCMN,I-FOOD,None,Sentence: 345
ของ,RPRE,O,None,Sentence: 345
โต๊ะ,NCMN,O,None,Sentence: 345
4,DCNM,B-TABLE,None,Sentence: 345
มี,VSTA,O,None,Sentence: 345
คน,CNIT,O,None,Sentence: 345
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 345
ให้,JSBR,O,None,Sentence: 345
แล้ว,ADVN,O,None,Sentence: 345
เรียบร้อย,VACT,O,None,Sentence: 345
ครับ,NCMN,O,END,Sentence: 345
เสิร์ฟ,VACT,B-COMMAND_2,START,Sentence: 346
ให้,JSBR,O,None,Sentence: 346
แล้ว,JSBR,O,None,Sentence: 346
นะ,VACT,O,None,Sentence: 346
ครับ,NCMN,O,None,Sentence: 346
ไข่เจียว,NCMN,B-FOOD,None,Sentence: 346
ปู,NCMN,I-FOOD,None,Sentence: 346
ออเดอร์,NCMN,O,None,Sentence: 346
ของ,RPRE,O,None,Sentence: 346
โต๊ะ,NCMN,O,None,Sentence: 346
5,NCNM,B-TABLE,END,Sentence: 346
ไข่เจียว,NCMN,B-FOOD,START,Sentence: 347
ปู,NCMN,I-FOOD,None,Sentence: 347
เสิร์ฟ,NCMN,B-COMMAND_2,None,Sentence: 347
แล้ว,XVAE,O,None,Sentence: 347
โต๊ะ,VACT,O,None,Sentence: 347
2,NCNM,B-TABLE,None,Sentence: 347
กับ,RPRE,O,None,Sentence: 347
โต๊ะ,NCMN,O,None,Sentence: 347
3,NCNM,B-TABLE,END,Sentence: 347
เสิร์ฟ,NCMN,B-COMMAND_2,START,Sentence: 348
แล้ว,XVAE,O,None,Sentence: 348
โต๊ะ,VACT,O,None,Sentence: 348
2,NCNM,B-TABLE,None,Sentence: 348
กับ,RPRE,O,None,Sentence: 348
โต๊ะ,NCMN,O,None,Sentence: 348
3,NCNM,B-TABLE,None,Sentence: 348
ไข่เจียว,DCNM,B-FOOD,None,Sentence: 348
ปู,CNIT,I-FOOD,END,Sentence: 348
เชฟ,NCMN,O,START,Sentence: 349
ค่ะ,NCMN,O,None,Sentence: 349
หนู,NCMN,O,None,Sentence: 349
เอา,VACT,O,None,Sentence: 349
ไข่เจียว,NCMN,B-FOOD,None,Sentence: 349
ปู,NCMN,I-FOOD,None,Sentence: 349
ออเดอร์,NCMN,O,None,Sentence: 349
ของ,RPRE,O,None,Sentence: 349
โต๊ะ,NCMN,O,None,Sentence: 349
2,NCNM,B-TABLE,None,Sentence: 349
กับ,RPRE,O,None,Sentence: 349
โต๊ะ,NCMN,O,None,Sentence: 349
3,NCNM,B-TABLE,None,Sentence: 349
เสิร์ฟ,PNTR,B-COMMAND_2,None,Sentence: 349
ให้,VACT,O,None,Sentence: 349
แล้ว,XVAE,O,None,Sentence: 349
นะคะ,ADVN,O,END,Sentence: 349
หนู,NCMN,O,START,Sentence: 350
เอา,VACT,O,None,Sentence: 350
ไป,XVAE,O,None,Sentence: 350
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 350
ให้,JSBR,O,None,Sentence: 350
แล้ว,JSBR,O,None,Sentence: 350
ค่ะ,VACT,O,None,Sentence: 350
ออเดอร์,NCMN,O,None,Sentence: 350
ของ,RPRE,O,None,Sentence: 350
โต๊ะ,NCMN,O,None,Sentence: 350
3,DCNM,B-TABLE,None,Sentence: 350
ที่,PREL,O,None,Sentence: 350
สั่ง,VACT,O,None,Sentence: 350
เป็น,VSTA,O,None,Sentence: 350
ไข่เจียว,NCMN,B-FOOD,None,Sentence: 350
ปู,NCMN,I-FOOD,END,Sentence: 350
โต๊ะ,NCMN,O,START,Sentence: 351
1,NCNM,B-TABLE,None,Sentence: 351
ที่,PREL,O,None,Sentence: 351
สั่ง,VACT,O,None,Sentence: 351
เป็น,VSTA,O,None,Sentence: 351
ไข่เจียว,NCMN,B-FOOD,None,Sentence: 351
ปู,NCMN,I-FOOD,None,Sentence: 351
ผม,PPRS,O,None,Sentence: 351
เอา,VACT,O,None,Sentence: 351
ไป,XVAE,O,None,Sentence: 351
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 351
ให้,JSBR,O,None,Sentence: 351
แล้ว,ADVN,O,None,Sentence: 351
นะ,VACT,O,END,Sentence: 351
ผม,PPRS,O,START,Sentence: 352
เอา,VACT,O,None,Sentence: 352
ไป,XVAE,O,None,Sentence: 352
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 352
ให้,JSBR,O,None,Sentence: 352
แล้ว,JSBR,O,None,Sentence: 352
นะ,VACT,O,None,Sentence: 352
ไข่เจียว,NCMN,B-FOOD,None,Sentence: 352
ปู,NCMN,I-FOOD,None,Sentence: 352
โต๊ะ,NCMN,O,None,Sentence: 352
5,NCNM,B-TABLE,END,Sentence: 352
มี,VSTA,O,START,Sentence: 353
คน,NCMN,O,None,Sentence: 353
เอา,VACT,O,None,Sentence: 353
ไข่เจียว,NCMN,B-FOOD,None,Sentence: 353
ปู,NCMN,I-FOOD,None,Sentence: 353
ของ,RPRE,O,None,Sentence: 353
โต๊ะ,NCMN,O,None,Sentence: 353
5,NCNM,B-TABLE,None,Sentence: 353
กับ,RPRE,O,None,Sentence: 353
โต๊ะ,NCMN,O,None,Sentence: 353
6,NCNM,B-TABLE,None,Sentence: 353
ไป,XVAE,O,None,Sentence: 353
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 353
ให้,JSBR,O,None,Sentence: 353
แล้ว,ADVN,O,None,Sentence: 353
ครับ,VACT,O,END,Sentence: 353
ผม,PPRS,O,START,Sentence: 354
เป็น,VSTA,O,None,Sentence: 354
คน,NCMN,O,None,Sentence: 354
เอา,VACT,O,None,Sentence: 354
ไข่เจียว,NCMN,B-FOOD,None,Sentence: 354
ปู,NCMN,I-FOOD,None,Sentence: 354
ของ,RPRE,O,None,Sentence: 354
โต๊ะ,NCMN,O,None,Sentence: 354
3,DCNM,B-TABLE,None,Sentence: 354
ไป,XVAE,O,None,Sentence: 354
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 354
ให้,JSBR,O,None,Sentence: 354
แล้ว,JSBR,O,None,Sentence: 354
นะ,VACT,O,None,Sentence: 354
ครับ,NCMN,O,END,Sentence: 354
เอา,VACT,O,START,Sentence: 355
โต๊ะ,NCMN,O,None,Sentence: 355
2,NCNM,B-TABLE,None,Sentence: 355
กับ,RPRE,O,None,Sentence: 355
โต๊ะ,NCMN,O,None,Sentence: 355
3,NCNM,B-TABLE,None,Sentence: 355
เสิร์ฟ,CNIT,B-COMMAND_2,None,Sentence: 355
แล้ว,ADVN,O,None,Sentence: 355
ครับ,VACT,O,None,Sentence: 355
ออเดอร์,NCMN,O,None,Sentence: 355
ที่,PREL,O,None,Sentence: 355
สั่ง,VACT,O,None,Sentence: 355
เป็น,VSTA,O,None,Sentence: 355
ไข่เจียว,NCMN,B-FOOD,None,Sentence: 355
ปู,NCMN,I-FOOD,END,Sentence: 355
โต๊ะ,NCMN,O,START,Sentence: 356
5,NCNM,B-TABLE,None,Sentence: 356
ไข่เจียว,DCNM,B-FOOD,None,Sentence: 356
ปู,CNIT,I-FOOD,None,Sentence: 356
เอา,VACT,O,None,Sentence: 356
ไป,XVAE,O,None,Sentence: 356
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 356
ให้,JSBR,O,None,Sentence: 356
แล้ว,ADVN,O,None,Sentence: 356
นะ,VACT,O,END,Sentence: 356
โต๊ะ,NCMN,O,START,Sentence: 357
6,NCNM,B-TABLE,None,Sentence: 357
กับ,RPRE,O,None,Sentence: 357
โต๊ะ,NCMN,O,None,Sentence: 357
7,NCNM,B-TABLE,None,Sentence: 357
เสิร์ฟ,VSTA,B-COMMAND_2,None,Sentence: 357
ไป,XVAE,O,None,Sentence: 357
แล้ว,ADVN,O,None,Sentence: 357
ครับ,VACT,O,None,Sentence: 357
ที่,PREL,O,None,Sentence: 357
สั่ง,VACT,O,None,Sentence: 357
เป็น,VSTA,O,None,Sentence: 357
ไข่เจียว,NCMN,B-FOOD,None,Sentence: 357
ปู,NCMN,I-FOOD,END,Sentence: 357
ใคร,PNTR,O,START,Sentence: 358
เอา,VACT,O,None,Sentence: 358
ไข่เจียว,NCMN,B-FOOD,None,Sentence: 358
ปู,NCMN,I-FOOD,None,Sentence: 358
ของ,RPRE,O,None,Sentence: 358
โต๊ะ,NCMN,O,None,Sentence: 358
4,NCNM,B-TABLE,None,Sentence: 358
ไป,XVAE,O,None,Sentence: 358
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 358
ให้,JSBR,O,None,Sentence: 358
หรือยัง,NCMN,B-QUESTION,END,Sentence: 358
เสิร์ฟ,NCMN,B-COMMAND_2,START,Sentence: 359
ไป,XVAE,O,None,Sentence: 359
ยัง,RPRE,B-QUESTION,None,Sentence: 359
อะ,NCMN,O,None,Sentence: 359
ไข่เจียว,NCMN,B-FOOD,None,Sentence: 359
ปู,NCMN,I-FOOD,None,Sentence: 359
โต๊ะ,NCMN,O,None,Sentence: 359
6,NCNM,B-TABLE,END,Sentence: 359
โต๊ะ,NCMN,O,START,Sentence: 360
4,NCNM,B-TABLE,None,Sentence: 360
ที่,PREL,O,None,Sentence: 360
สั่ง,VACT,O,None,Sentence: 360
ไข่เจียว,DIAC,B-FOOD,None,Sentence: 360
ปู,NCMN,I-FOOD,None,Sentence: 360
มี,VSTA,O,None,Sentence: 360
คน,NCMN,O,None,Sentence: 360
เอา,VACT,O,None,Sentence: 360
ไป,XVAE,O,None,Sentence: 360
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 360
ให้,JSBR,O,None,Sentence: 360
รึ,NCMN,B-QUESTION,None,Sentence: 360
ยัง,XVBM,I-QUESTION,END,Sentence: 360
มี,VSTA,O,START,Sentence: 361
ใคร,PNTR,O,None,Sentence: 361
เอา,VACT,O,None,Sentence: 361
ไข่เจียว,NCMN,B-FOOD,None,Sentence: 361
ปู,NCMN,I-FOOD,None,Sentence: 361
ของ,RPRE,O,None,Sentence: 361
โต๊ะ,NCMN,O,None,Sentence: 361
3,DCNM,B-TABLE,None,Sentence: 361
ไป,XVAE,O,None,Sentence: 361
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 361
ให้,JSBR,O,None,Sentence: 361
แล้ว,ADVN,O,None,Sentence: 361
หรือยัง,EITT,B-QUESTION,END,Sentence: 361
โต๊ะ,NCMN,O,START,Sentence: 362
5,NCNM,B-TABLE,None,Sentence: 362
ไข่เจียว,DIAC,B-FOOD,None,Sentence: 362
ปู,CLTV,I-FOOD,None,Sentence: 362
มี,VSTA,O,None,Sentence: 362
ใคร,PNTR,O,None,Sentence: 362
เอา,VACT,O,None,Sentence: 362
ไป,XVAE,O,None,Sentence: 362
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 362
ให้,JSBR,O,None,Sentence: 362
ยัง,XVBM,B-QUESTION,END,Sentence: 362
มี,VSTA,O,START,Sentence: 363
โต๊ะ,NCMN,O,None,Sentence: 363
2,NCNM,B-TABLE,None,Sentence: 363
กับ,RPRE,O,None,Sentence: 363
โต๊ะ,NCMN,O,None,Sentence: 363
3,NCNM,B-TABLE,None,Sentence: 363
ไข่เจียว,DIAC,B-FOOD,None,Sentence: 363
ปู,CLTV,I-FOOD,None,Sentence: 363
มี,VSTA,O,None,Sentence: 363
ใคร,PNTR,O,None,Sentence: 363
เอา,VACT,O,None,Sentence: 363
ไป,XVAE,O,None,Sentence: 363
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 363
ให้,JSBR,O,None,Sentence: 363
ผม,PPRS,O,None,Sentence: 363
แล้ว,XVAE,B-QUESTION,None,Sentence: 363
ยัง,XVBM,I-QUESTION,END,Sentence: 363
เอา,VACT,O,START,Sentence: 364
ไป,XVAE,O,None,Sentence: 364
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 364
ให้,JSBR,O,None,Sentence: 364
ผม,PPRS,O,None,Sentence: 364
แล้ว,XVAE,O,None,Sentence: 364
หรือยัง,EITT,B-QUESTION,None,Sentence: 364
ไข่เจียว,NCMN,B-FOOD,None,Sentence: 364
ปู,NCMN,I-FOOD,None,Sentence: 364
โต๊ะ,NCMN,O,None,Sentence: 364
2,NCNM,B-TABLE,END,Sentence: 364
เสิร์ฟ,VACT,B-COMMAND_2,START,Sentence: 365
ไป,XVAE,O,None,Sentence: 365
แล้ว,ADVN,O,None,Sentence: 365
หรือ,JCRG,B-QUESTION,None,Sentence: 365
ของ,RPRE,O,None,Sentence: 365
โต๊ะ,NCMN,O,None,Sentence: 365
5,NCNM,B-TABLE,None,Sentence: 365
กับ,RPRE,O,None,Sentence: 365
โต๊ะ,NCMN,O,None,Sentence: 365
6,NCNM,B-TABLE,None,Sentence: 365
ที่,PREL,O,None,Sentence: 365
สั่ง,VACT,O,None,Sentence: 365
ไข่เจียว,NCMN,B-FOOD,None,Sentence: 365
ปู,NCMN,I-FOOD,END,Sentence: 365
